wave	sky_flux	sky_flux_err
7.24E+03	1.00E-06	1.00E-05
7.24E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.25E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.26E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.27E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.28E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.29E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.30E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.31E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.32E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.33E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.34E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.35E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.36E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.37E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.38E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.39E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.40E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.41E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.42E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.43E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.44E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.45E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.46E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.47E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.48E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.49E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.50E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.51E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.52E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.53E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.54E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.55E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.56E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.57E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.58E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.59E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.60E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.61E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.62E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.63E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.64E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.65E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.66E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.67E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.68E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.69E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.70E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.71E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.72E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.73E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.74E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.75E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.76E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.77E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.78E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.79E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.80E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.81E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.82E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.83E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.84E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.85E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.86E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.87E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.88E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.89E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.90E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.91E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.92E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.93E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.94E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.95E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.96E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.97E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.98E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
7.99E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.00E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.01E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.02E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.03E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.04E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.05E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.06E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
8.07E+03	1.00E-06	1.00E-05
